3.307575332281448115e-03,3.896074325741385059e-03
4.994438751744986749e-01,1.948037162870692660e-02
1.002195325681278781e+00,5.454504056037939169e-02
1.501639200855777512e+00,8.766167232918116448e-02
2.001083076030276242e+00,1.577910101925260877e-01
2.500526951204774750e+00,2.785693142905090181e-01
2.993355675714710618e+00,4.071397670399747315e-01
6.622415708416710262e-03,0.000000000000000000e+00
4.999923859854616404e-01,1.138413160131256270e-02
1.003295979825131523e+00,3.415239480393768984e-02
1.499977157956384977e+00,6.002542117055714721e-02
2.003280751796054915e+00,1.097016317944665142e-01
2.496650722073099793e+00,1.686921319103588668e-01
2.993331900204353246e+00,2.659747110488480670e-01
6.615210973812060344e-03,1.820544624566165825e-03
4.961408230359045102e-01,5.461633873698497690e-03
9.988968570456211449e-01,2.366708011936015724e-02
1.501652891055337724e+00,1.001299543511391249e-01
2.001101319578148185e+00,1.802339178320504220e-01
2.493934537127146633e+00,2.767227829340572209e-01
2.996690571136863213e+00,4.442128883941444673e-01
3.307607497243660478e-03,2.583977171530746526e-03
4.994487320837927569e-01,1.291988585765373176e-02
1.005512679162072764e+00,4.392761191602269355e-02
1.501653803748621785e+00,7.881130373168776515e-02
2.001102535832414375e+00,1.201549384761797096e-01
2.500551267916207188e+00,1.524546531203140320e-01
2.993384785005512860e+00,2.273899910947057013e-01
