-3.500000000000000073e-03,0.000000000000000000e+00,0.000000000000000000e+00
-3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00
-3.100000000000000325e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.899999999999999800e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.700000000000000143e-03,0.000000000000000000e+00,0.000000000000000000e+00
-2.500000000000000052e-03,2.000000000000000000e+01,1.000000000000000000e+00
-2.299999999999999961e-03,8.500000000000000000e+01,7.000000000000000000e+00
-2.100000000000000304e-03,1.350000000000000000e+02,1.500000000000000000e+01
-1.899999999999999996e-03,1.830000000000000000e+02,3.400000000000000000e+01
-1.699999999999999905e-03,2.100000000000000000e+02,4.800000000000000000e+01
-1.500000000000000031e-03,2.000000000000000000e+02,5.900000000000000000e+01
-1.300000000000000157e-03,1.500000000000000000e+02,6.100000000000000000e+01
-1.100000000000000066e-03,9.000000000000000000e+01,3.900000000000000000e+01
-9.000000000000000838e-04,7.900000000000000000e+01,1.500000000000000000e+01
-6.999999999999999929e-04,7.300000000000000000e+01,1.000000000000000000e+01
-5.000000000000000104e-04,7.200000000000000000e+01,1.000000000000000000e+01
-2.999999999999999737e-04,7.300000000000000000e+01,7.000000000000000000e+00
-1.000000000000000048e-04,7.000000000000000000e+01,7.000000000000000000e+00
1.000000000000000048e-04,7.000000000000000000e+01,1.000000000000000000e+01
2.999999999999999737e-04,7.800000000000000000e+01,1.300000000000000000e+01
5.000000000000000104e-04,7.300000000000000000e+01,1.000000000000000000e+01
6.999999999999999929e-04,7.800000000000000000e+01,1.600000000000000000e+01
9.000000000000000838e-04,1.020000000000000000e+02,2.500000000000000000e+01
1.100000000000000066e-03,1.300000000000000000e+02,4.100000000000000000e+01
1.300000000000000157e-03,1.670000000000000000e+02,5.100000000000000000e+01
1.500000000000000031e-03,1.720000000000000000e+02,5.500000000000000000e+01
1.699999999999999905e-03,1.500000000000000000e+02,3.700000000000000000e+01
1.899999999999999996e-03,7.200000000000000000e+01,1.900000000000000000e+01
2.100000000000000304e-03,5.900000000000000000e+01,1.800000000000000000e+01
2.299999999999999961e-03,2.000000000000000000e+01,5.000000000000000000e+00
2.500000000000000052e-03,4.000000000000000000e+00,2.000000000000000000e+00
2.700000000000000143e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999800e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000325e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999999982e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000073e-03,0.000000000000000000e+00,0.000000000000000000e+00
