0.0,1.0,0.86268787675,
0.0,1.2,0.85763485505,
0.0,1.4,0.846637194495,
0.0,1.6,0.828449001648,
0.0,1.8,0.799736596943,
0.0,2.0,0.755386156184,
0.0,2.2,0.689985413837,
0.0,2.4,0.598346255343,
0.0,2.6,0.479231669314,
0.0,2.8,0.336433996485,
0.0,3.0,0.178314025003,
0.2,1.0,0.874798255005,
0.2,1.2,0.874577375227,
0.2,1.4,0.869142340834,
0.2,1.6,0.857081966623,
0.2,1.8,0.835353606344,
0.2,2.0,0.799140928343,
0.2,2.2,0.742815304354,
0.2,2.4,0.661027078222,
0.2,2.6,0.551975930957,
0.2,2.8,0.418793808324,
0.2,3.0,0.26937995048,
0.4,1.0,0.883891973621,
0.4,1.2,0.887842798391,
0.4,1.4,0.886978132881,
0.4,1.6,0.880058751179,
0.4,1.8,0.864245745099,
0.4,2.0,0.834607074927,
0.4,2.2,0.785378136978,
0.4,2.4,0.71118476378,
0.4,2.6,0.609672051987,
0.4,2.8,0.483848116851,
0.4,3.0,0.341021664889,
0.6,1.0,0.889111916988,
0.6,1.2,0.896500308086,
0.6,1.4,0.899414974042,
0.6,1.6,0.896820573038,
0.6,1.8,0.885923027235,
0.6,2.0,0.861711510027,
0.6,2.2,0.818226445945,
0.6,2.4,0.749914864974,
0.6,2.6,0.654223345429,
0.6,2.8,0.533817557422,
0.6,3.0,0.395698613981,
0.8,1.0,0.891527038637,
0.8,1.2,0.901841237813,
0.8,1.4,0.907966028912,
0.8,1.6,0.908833205603,
0.8,1.8,0.901770567848,
0.8,2.0,0.881808786689,
0.8,2.2,0.842745414214,
0.8,2.4,0.778894708199,
0.8,2.6,0.687513594263,
0.8,2.8,0.57102256058,
0.8,3.0,0.436203876199,
1.0,1.0,0.891722039959,
1.0,1.2,0.904413644746,
1.0,1.4,0.913134762078,
1.0,1.6,0.916805837647,
1.0,1.8,0.912834345698,
1.0,2.0,0.896104958374,
1.0,2.2,0.860316762996,
1.0,2.4,0.799702122051,
1.0,2.6,0.711373141392,
1.0,2.8,0.597628639024,
1.0,3.0,0.465050021957,
1.2,1.0,0.890129088933,
1.2,1.2,0.904732065519,
1.2,1.4,0.915463376064,
1.2,1.6,0.921516221154,
1.2,1.8,0.919921918394,
1.2,2.0,0.905669720549,
1.2,2.2,0.872343411411,
1.2,2.4,0.81407904401,
1.2,2.6,0.727868225876,
1.2,2.8,0.616026225598,
1.2,3.0,0.484977022034,
1.4,1.0,0.887436286419,
1.4,1.2,0.903730629974,
1.4,1.4,0.91607446264,
1.4,1.6,0.923722278494,
1.4,1.8,0.924070722829,
1.4,2.0,0.911714727441,
1.4,2.2,0.880185945428,
1.4,2.4,0.823578107657,
1.4,2.6,0.738863669759,
1.4,2.8,0.628405766641,
1.4,3.0,0.49842357054,
1.6,1.0,0.884197047797,
1.6,1.2,0.901802478037,
1.6,1.4,0.915475253022,
1.6,1.6,0.924409485193,
1.6,1.8,0.926209005677,
1.6,2.0,0.915261316197,
1.6,2.2,0.88504992807,
1.6,2.4,0.829621288676,
1.6,2.6,0.745958068588,
1.6,2.8,0.636531001388,
1.6,3.0,0.507288260315,
1.8,1.0,0.880755366651,
1.8,1.2,0.899432374162,
1.8,1.4,0.914148373839,
1.8,1.6,0.924156114318,
1.8,1.8,0.927034705374,
1.8,2.0,0.917137701302,
1.8,2.2,0.887884418523,
1.8,2.4,0.833302223455,
1.8,2.6,0.750384755059,
1.8,2.8,0.641755982393,
1.8,3.0,0.513018941363,
2.0,1.0,0.877409476046,
2.0,1.2,0.896930018923,
2.0,1.4,nan,
2.0,1.6,nan,
2.0,1.8,0.927067489289,
2.0,2.0,0.917956122027,
2.0,2.2,0.889403092579,
2.0,2.4,0.835436549937,
2.0,2.6,0.753055421498,
2.0,2.8,0.645035054127,
2.0,3.0,0.516638208198,
