1.358694104480795772e+01,1.132534516061958385e+01
1.344425237700922970e+01,1.140887295370972865e+01
1.329596768961208042e+01,1.149210461661761684e+01
1.314136715438161573e+01,1.157567595160424645e+01
1.297917237902486676e+01,1.165979641920306520e+01
1.280983093202538470e+01,1.174410020459557735e+01
1.263195769719381367e+01,1.182947835349402688e+01
1.244560895000828893e+01,1.191490293137704271e+01
1.225001249586252428e+01,1.200135075610358548e+01
1.204560235725224437e+01,1.208758953392339741e+01
1.183184130822652591e+01,1.217412884964485187e+01
1.160954995739058759e+01,1.225958136887736494e+01
1.137894206141700693e+01,1.234478527605082299e+01
1.114116159156628783e+01,1.242853062118230945e+01
1.089744123587222191e+01,1.251024046668701040e+01
1.064961564085773738e+01,1.258930432806225497e+01
1.039914124341116342e+01,1.266532625466102324e+01
1.014389564374624442e+01,1.273900760959044831e+01
9.885190665698546653e+00,1.281033623402991672e+01
9.623920648891507668e+00,1.287920703834320335e+01
9.360897339477963541e+00,1.294566782390467630e+01
9.096643014255549886e+00,1.300981706182856534e+01
8.831487029781460052e+00,1.307186114947371713e+01
8.565761079523380062e+00,1.313199556125072398e+01
8.299697784592030558e+00,1.319045083937378493e+01
8.033336434337309484e+00,1.324749376487706520e+01
7.766715888656352540e+00,1.330340153010930315e+01
7.499957467999262661e+00,1.335833914164889435e+01
7.232852737514273933e+00,1.341223468979594813e+01
6.965052794615650633e+00,1.346478364609764355e+01
6.696701517784853230e+00,1.351554213438243934e+01
6.427537019206212676e+00,1.356411181826519297e+01
6.157704107906912583e+00,1.361006915516333748e+01
5.887239922113128188e+00,1.365296452086078283e+01
5.616684852579166609e+00,1.369233844622852736e+01
5.347462107933482756e+00,1.372751675885075784e+01
5.076321149867679239e+00,1.375837953091491883e+01
4.803725493160301951e+00,1.378461962350230685e+01
4.530328937735843553e+00,1.380587242016022920e+01
4.256874125769567030e+00,1.382309435675264808e+01
3.984888402990703238e+00,1.383928227414073397e+01
3.714278638418920586e+00,1.385663063843405673e+01
3.445142672960813446e+00,1.387657985392291771e+01
3.178368633577153268e+00,1.390329656626441235e+01
2.914197089881707115e+00,1.393848405951833591e+01
2.651661281312772012e+00,1.397527011278973674e+01
2.389918812729061592e+00,1.401194500466522008e+01
2.128274564644592637e+00,1.404860613405802816e+01
1.865638644054406159e+00,1.408540621484882571e+01
1.609838644416939468e+00,1.412124845848324917e+01
1.356513092287099820e+00,1.415674398690831204e+01
1.104079100641722766e+00,1.419211459145478038e+01
1.097006394417959330e+00,1.414163788949583989e+01
1.333976647666383242e+00,1.399590521284584455e+01
1.574010135235130337e+00,1.386554647929923867e+01
1.819371001471156157e+00,1.375520191523141023e+01
2.074096070651684443e+00,1.366194343277462053e+01
2.330472880020677540e+00,1.358768948873404270e+01
2.589105688584973031e+00,1.352882148194220058e+01
2.850366256739328197e+00,1.348293425462281370e+01
3.114537800434774351e+00,1.344774676136888658e+01
3.381311839818434528e+00,1.342103004902739549e+01
3.650447805276542113e+00,1.340108083353853452e+01
3.921057569848324320e+00,1.338373246924520998e+01
4.193043292627187668e+00,1.336754455185712409e+01
4.466498104593465079e+00,1.335032261526470343e+01
4.739894660017922590e+00,1.332906981860678464e+01
5.012490316725299877e+00,1.330282972601939484e+01
5.283631274791103394e+00,1.327196695395523385e+01
5.552854019436787247e+00,1.323678864133300159e+01
5.823409088970748826e+00,1.319741471596525884e+01
6.093873274764533221e+00,1.315451935026781349e+01
6.363706186063834203e+00,1.310856201336966720e+01
6.632870684642474757e+00,1.305999232948691535e+01
6.901221961473271271e+00,1.300923384120211956e+01
7.169021904371895459e+00,1.295668488490042591e+01
7.436126634856883300e+00,1.290278933675337214e+01
7.702885055513974066e+00,1.284785172521377916e+01
7.969505601194931010e+00,1.279194395998154121e+01
8.235866951449652973e+00,1.273490103447826272e+01
8.501930246381002476e+00,1.267644575635520177e+01
8.767656196639080690e+00,1.261631134457819137e+01
9.032812181113170524e+00,1.255426725693304313e+01
9.297066506335584180e+00,1.249011801900915408e+01
9.560089815749128306e+00,1.242365723344768114e+01
9.821359832556169067e+00,1.235478642913439273e+01
1.008006481060386506e+01,1.228345780469492610e+01
1.033531041026878405e+01,1.220977644976549747e+01
1.058578480771535979e+01,1.213375452316673275e+01
1.083361040272984255e+01,1.205469066179148463e+01
1.107733075842391024e+01,1.197298081628678545e+01
1.131511122827462934e+01,1.188923547115529722e+01
1.154571912424821001e+01,1.180403156398184272e+01
1.176801047508414655e+01,1.171857904474932610e+01
1.198177152410986501e+01,1.163203972902787342e+01
1.218618166272014491e+01,1.154580095120806149e+01
1.238177811686590957e+01,1.145935312648151871e+01
1.256812686405143431e+01,1.137392854859850111e+01
1.274600009888300711e+01,1.128855039970005336e+01
1.291534154588248917e+01,1.120424661430754298e+01
1.307753632123923637e+01,1.112012614670872424e+01
1.323213685646970283e+01,1.103655481172209107e+01
1.338042154386685034e+01,1.095332314881420466e+01
