0.0,1.0,0.745068179464,
0.0,1.2,0.766920125695,
0.0,1.4,0.783398798673,
0.0,1.6,0.791992828617,
0.0,1.8,0.788083823229,
0.0,2.0,0.764959349378,
0.0,2.2,0.715341059884,
0.0,2.4,nan,
0.0,2.6,nan,
0.0,2.8,nan,
0.0,3.0,nan,
0.2,1.0,0.74418278383,
0.2,1.2,0.770786539265,
0.2,1.4,0.793280559488,
0.2,1.6,0.808974756569,
0.2,1.8,0.8134915108,
0.2,2.0,nan,
0.2,2.2,nan,
0.2,2.4,nan,
0.2,2.6,nan,
0.2,2.8,0.46419538496,
0.2,3.0,nan,
0.4,1.0,0.740781955058,
0.4,1.2,0.771587139473,
0.4,1.4,0.799330759406,
0.4,1.6,nan,
0.4,1.8,nan,
0.4,2.0,nan,
0.4,2.2,nan,
0.4,2.4,nan,
0.4,2.6,nan,
0.4,2.8,nan,
0.4,3.0,nan,
0.6,1.0,0.734481908468,
0.6,1.2,nan,
0.6,1.4,nan,
0.6,1.6,nan,
0.6,1.8,nan,
0.6,2.0,nan,
0.6,2.2,nan,
0.6,2.4,0.777059783008,
0.6,2.6,nan,
0.6,2.8,nan,
0.6,3.0,nan,
0.8,1.0,nan,
0.8,1.2,nan,
0.8,1.4,nan,
0.8,1.6,nan,
0.8,1.8,0.855425109726,
0.8,2.0,0.864192234932,
0.8,2.2,0.850140175511,
0.8,2.4,0.805774019711,
0.8,2.6,nan,
0.8,2.8,nan,
0.8,3.0,nan,
1.0,1.0,nan,
1.0,1.2,nan,
1.0,1.4,0.793686939182,
1.0,1.6,nan,
1.0,1.8,0.859109531149,
1.0,2.0,0.873268372674,
1.0,2.2,nan,
1.0,2.4,nan,
1.0,2.6,nan,
1.0,2.8,0.651993481099,
1.0,3.0,nan,
1.2,1.0,0.699120223294,
1.2,1.2,nan,
1.2,1.4,0.785317159628,
1.2,1.6,nan,
1.2,1.8,nan,
1.2,2.0,nan,
1.2,2.2,nan,
1.2,2.4,nan,
1.2,2.6,nan,
1.2,2.8,nan,
1.2,3.0,nan,
1.4,1.0,nan,
1.4,1.2,0.727193605124,
1.4,1.4,nan,
1.4,1.6,nan,
1.4,1.8,nan,
1.4,2.0,nan,
1.4,2.2,nan,
1.4,2.4,nan,
1.4,2.6,nan,
1.4,2.8,nan,
1.4,3.0,0.559647267532,
1.6,1.0,nan,
1.6,1.2,nan,
1.6,1.4,nan,
1.6,1.6,nan,
1.6,1.8,nan,
1.6,2.0,nan,
1.6,2.2,nan,
1.6,2.4,nan,
1.6,2.6,nan,
1.6,2.8,nan,
1.6,3.0,nan,
1.8,1.0,0.65189368661,
1.8,1.2,0.701584660216,
1.8,1.4,nan,
1.8,1.6,nan,
1.8,1.8,nan,
1.8,2.0,nan,
1.8,2.2,nan,
1.8,2.4,nan,
1.8,2.6,nan,
1.8,2.8,nan,
1.8,3.0,nan,
2.0,1.0,0.640436331479,
2.0,1.2,nan,
2.0,1.4,nan,
2.0,1.6,nan,
2.0,1.8,nan,
2.0,2.0,nan,
2.0,2.2,nan,
2.0,2.4,nan,
2.0,2.6,nan,
2.0,2.8,nan,
2.0,3.0,0.571995334892,
